reaction_name,smirks,reference
"{2-oxabicyclo[2.1.1]heptane to para-phenyl}","[*:1][C:2]12[CH2]O[C:5]([*:8])([CH2]2)[CH2]([CH2]1)>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c01879?ref=recommended"
"{7-oxabicyclo[2.1.1]heptane to para-phenyl}","[*:1][C:2]12[CH2][CH2][C:5]([*:8])(O2)[CH2]([CH2]1)>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c01879?ref=recommended"
"{Pyridine to para-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][n][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/cr950066q"
"{2-oxabicyclo[2.2.2]octane to para-phenyl}","[*:1][C:2]12[CH2][CH2][C:5]([*:8])([CH2]O2)[CH2]([CH2]1)>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Bicyclo[2.2.2]octane to para-phenyl}","[*:1][C:2]12[CH2][CH2][C:5]([*:8])([CH2][CH2]2)[CH2]([CH2]1)>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Spiro[3.3]heptane to para-phenyl}","[*:1][C:2]1[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:3]C2([C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:7]1)[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:4][C:5]([*:8])([C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:6]2)>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Furan to para-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[o]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Thiophene to para-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[s]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyrrole to para-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][nH][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Oxazole to para-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][n][c:5]([*:8])[o]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Thiazole to para-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][n][c:5]([*:8])[s]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{2,4-imidazole to para-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][nH][c:5]([*:8])[n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{2,5-imidazole to para-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][n][c:5]([*:8])[nH]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,3,4-oxadiazole to para-phenyl}","[*:1][c:2]1[n][n][c:5]([*:8])[o]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,3,4-thiadiazole to para-phenyl}","[*:1][c:2]1[n][n][c:5]([*:8])[s]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyrazine to para-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][n][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyrimidine to para-phenyl}","[*:1][c:2]1[n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyridazine to para-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[n][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Piperazine to para-phenyl}","[c,C:1][N:2]1[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:3][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:4][N:5]([c,C:8])[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:6][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:7]1>>[c,C:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([c,C:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyrazole to para-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][n:5]([c,C:8])[n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([c,C:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,2,4-oxadiazole to para-phenyl}","[*:1][c:2]1[o][n][c:5]([*:8])[n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Cyclohexane to para-phenyl}","[*:1][C:2]1[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:3][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:4][C:5]([*:8])[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:6][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Piperidine to para-phenyl}","[c,C:1][N:2]1[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:3][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:4][C:5]([*:8])[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:6][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:7]1>>[c,C:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Cyclopentane to para-phenyl}","[*:1][C:2]1[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:3][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:4][C:5]([*:8])[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyrrolidine to para-phenyl}","[c,C:1][N:2]1[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:3][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:4][C:5]([*:8])[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:7]1>>[c,C:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c:5]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Azetidine to para-phenyl}","[c,C:1][N:2]1[CH2:3][C:5]([*:8])[CH2:7]1>>[c,C:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Cubane to para-phenyl}","[*:1][C:2]12[CH]3[CH]4[CH]1[CH]5[CH]2[CH]3[C:5]45([*:8])>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{BCP to para-phenyl}","[*:1][C:2]([CH2]1)([CH2]2)[CH2][C:5]([*:8])12>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Bicyclo[2.2.1]heptane to para-phenyl}","[*:1][C:2]([CH2][CH2]1)([CH2]2)[CH2][CH2][C:5]([*:8])12>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Bridged piperidine to para-phenyl}","[c,C:1][N:2]1[CH2:3][CH:4]([CH2][CH2]2)[C:5]([*:8])[CH:6]2[CH2:7]1>>[c,C:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1-cyclohexene to para-phenyl}","[*:1][C:2]1=[CH:3][CH2:4][C:5]([*:8])[CH2:6][CH2:7]1>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1-spiro[3.3]heptene to para-phenyl}","[*:1][C:2]1=[CH:3]C2([CH2:4][C:5]([*:8])[CH2:6]2)[CH2:7]1>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Cyclobutane to para-phenyl}","[*:1][C:2]1[CH2:3][C:5]([*:8])[CH2:7]1>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,4,5,6-tetrahydropyrrolo[3,4-c]thiazole to para-phenyl}","[c,C:1]N1[CH2]c(nc([*:8])s2)c2[CH2]1>>[c,C:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,4,5,6-tetrahydropyrrolo[3,4-c]oxazole to para-phenyl}","[c,C:1]N1[CH2]c(nc([*:8])o2)c2[CH2]1>>[c,C:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,4,5,6-tetrahydropyrrolo[3,4-c]triazole to para-phenyl}","[c,C:1]N1[CH2]c(nn([c,C:8])n2)c2[CH2]1>>[c,C:1][c:2]1[cH:3][cH:4][c:5]([c,C:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,4,5,6-tetrahydropyrrolo[3,4-d]imidazole to para-phenyl}","[c,C:1]N1[CH2]c([nH]c([*:8])n2)c2[CH2]1>>[c,C:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,4,5,6-tetrahydropyrrolo[3,4-c]pyrazole to para-phenyl}","[c,C:1]N1[CH2]c(nn([c,C:8])c2)c2[CH2]1>>[c,C:1][c:2]1[cH:3][cH:4][c:5]([c,C:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{5,6-dihydro-4H-pyrrolo[1,2-b]pyrazole to para-phenyl}","[*:1]C1[CH2]n(nc([*:8])[cH]2)c2[CH2]1>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Alternative bioxazole to para-phenyl}","[*:1]c1oc(nc([*:8])o2)c2n1>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Bioxazole to para-phenyl}","[*:1]c1oc(oc([*:8])n2)c2n1>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Alternative bithiazole to para-phenyl}","[*:1]c1sc(nc([*:8])s2)c2n1>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Bithiazole to para-phenyl}","[*:1]c1sc(sc([*:8])n2)c2n1>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Imidazothiazole to para-phenyl}","[*:1]c1sc(nc([*:8])[cH]2)n2[cH]1>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyrazolooxazole to para-phenyl}","[*:1]c1oc([cH]c([*:8])n2)n2[cH]1>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyrazolothiazole to para-phenyl}","[*:1]c1sc([cH]c([*:8])n2)n2[cH]1>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Furan to meta-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][o]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Thiophene to meta-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][s]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Oxazole to meta-phenyl}","[*:1][c:2]1[o][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Thiazole to meta-phenyl}","[*:1][c:2]1[s][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyrazole to meta-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[nH][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]11","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Isoxazole to meta-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[o][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,2,4-oxadiazole to meta-phenyl}","[*:1][c:2]1[n][c:4]([*:8])[o][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Imidazole to meta-phenyl}","[*:1][c:2]1[n][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][nH]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,2,4-triazole to meta-phenyl}","[*:1][c:2]1[n][c:4]([*:8])[n][nH]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{2,4-pyridine to meta-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{2,6-pyridine to meta-phenyl}","[*:1][c:2]1[n][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{3,5-pyridine to meta-phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyrazine to meta-phenyl}","[*:1][c:2]1[n][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
